4,12001,0,0,3
4,13043,0,0,2
4,14139,0,0,2
4,60250,0,0,3
4,60252,0,0,2
4,60257,0,0,3
4,60258,0,0,4
4,60259,0,0,5
4,60260,0,0,5
4,60346,0,1,2

4,14175,0,0,2



2,2076,0,2,2
2,2078,0,4,2
2,2086,0,4,2
2,2099,0,0,2
2,2099,0,1,2
2,2099,0,2,2
2,2099,0,4,2
2,2100,0,0,2
2,2100,0,1,3
2,2100,0,2,3
2,2100,0,4,4
2,2101,0,1,2
2,2101,0,4,2
2,2102,0,1,2
2,2102,0,2,2
2,2102,0,4,3
2,2103,0,2,2
2,2103,0,4,2
2,2104,0,0,2
2,2104,0,1,2
2,2104,0,2,2
2,2104,0,4,3
2,2105,0,1,2
2,2105,0,2,2
2,2105,0,4,2
2,2106,0,2,2
2,2106,0,4,2
2,2117,0,1,2
2,2117,0,4,2
2,2119,0,4,2
2,2121,0,1,2
2,2121,0,2,2
2,2121,0,4,3
2,2122,0,1,2
2,2122,0,2,2
2,2122,0,4,3
2,2123,0,0,2
2,2123,0,1,4
2,2123,0,2,3
2,2123,0,4,5
2,2125,0,4,2
2,2126,0,1,2
2,2126,0,2,2
2,2126,0,4,2
2,2127,0,0,4
2,2127,0,1,6
2,2127,0,2,6
2,2127,0,4,6
2,2127,0,7,2
2,2128,0,0,3
2,2128,0,1,4
2,2128,0,2,5
2,2128,0,4,5
2,2128,0,7,2
2,2129,0,1,2
2,2129,0,2,2
2,2129,0,4,3
2,2130,0,0,3
2,2130,0,1,4
2,2130,0,2,4
2,2130,0,4,5
2,2130,0,7,2
2,2131,0,0,2
2,2131,0,1,2
2,2131,0,2,2
2,2131,0,4,3
2,2132,0,0,2
2,2132,0,1,2
2,2132,0,2,2
2,2132,0,4,2
2,2133,0,1,2
2,2133,0,2,2
2,2133,0,4,2
2,2134,0,0,2
2,2134,0,1,3
2,2134,0,2,2
2,2134,0,4,5
2,2135,0,0,3
2,2135,0,1,4
2,2135,0,2,4
2,2135,0,4,4
2,2136,0,0,2
2,2136,0,1,2
2,2136,0,2,2
2,2136,0,4,2
2,2137,0,0,2
2,2137,0,1,2
2,2137,0,2,3
2,2137,0,4,3
2,2138,0,0,2
2,2138,0,1,3
2,2138,0,2,3
2,2138,0,4,3
2,2139,0,0,3
2,2139,0,1,4
2,2139,0,2,3
2,2139,0,4,6
2,2139,0,7,2
2,2140,0,0,2
2,2140,0,1,3
2,2140,0,2,3
2,2140,0,4,4
2,2141,0,0,2
2,2141,0,1,3
2,2141,0,2,4
2,2141,0,4,3
2,2142,0,0,2
2,2142,0,1,3
2,2142,0,2,3
2,2142,0,4,4
2,2142,0,7,2
2,2143,0,0,2
2,2143,0,1,3
2,2143,0,2,4
2,2143,0,4,3
2,2150,0,0,2
2,2150,0,1,3
2,2150,0,2,3
2,2150,0,4,3
2,2151,0,1,2
2,2151,0,2,2
2,2151,0,4,2
2,2152,0,0,2
2,2152,0,1,3
2,2152,0,2,3
2,2152,0,4,3
2,2153,0,0,3
2,2153,0,1,4
2,2153,0,2,4
2,2153,0,4,3
2,2153,0,7,2
2,2154,0,0,2
2,2154,0,1,3
2,2154,0,2,3
2,2154,0,4,4
4,52,0,0,2
4,53,0,0,2
4,123,0,0,2
4,124,0,0,2
4,125,0,0,4
4,126,0,0,3
4,160,0,0,2
4,161,0,0,2
4,162,0,0,2
4,176,0,0,2
4,204,0,0,2
4,205,0,0,2
4,206,0,0,2
4,294,0,0,2
4,303,0,0,2
4,304,0,0,2
4,305,0,0,3
4,326,0,0,2
4,372,0,0,2
4,373,0,0,2
4,384,0,0,2
4,419,0,0,2
4,420,0,0,2
4,421,0,0,3
4,451,0,0,3
4,452,0,0,3
4,453,0,0,2
4,455,0,0,2
4,456,0,0,2
4,458,0,0,2
4,459,0,0,2
4,460,0,0,2
4,500,0,0,2
4,501,0,0,2
4,514,0,0,2
4,515,0,0,2
4,516,0,0,3
4,530,0,0,2
4,531,0,0,2
4,579,0,0,2
4,580,0,0,2
4,583,0,0,2
4,607,0,0,4
4,608,0,0,4
4,609,0,0,3
4,669,0,0,2
4,670,0,0,2
4,671,0,0,2
4,691,0,0,4
4,692,0,0,5
4,693,0,0,5
4,694,0,0,3
4,695,0,0,2
4,696,0,0,3
4,697,0,0,4
4,699,0,0,2
4,700,0,0,2
4,720,0,0,3
4,721,0,0,3
4,722,0,0,3
4,734,0,0,2
4,735,0,0,3
4,736,0,0,3
4,737,0,0,2
4,739,0,0,2
4,740,0,0,3
4,741,0,0,2
4,744,0,0,2
4,751,0,0,2
4,752,0,0,2
4,753,0,0,2
4,754,0,0,3
4,755,0,0,3
4,828,0,0,2
4,829,0,0,2
4,832,0,0,2
4,842,0,0,2
4,843,0,0,2
4,846,0,0,2
4,847,0,0,2
4,850,0,0,2
4,853,0,0,2
4,854,0,0,2
4,856,0,0,2
4,857,0,0,2
4,858,0,0,2
4,864,0,0,2
4,865,0,0,2
4,871,0,0,2
4,872,0,0,2
4,873,0,0,3
4,875,0,0,2
4,876,0,0,2
4,877,0,0,2
4,884,0,0,2
4,891,0,0,2
4,898,0,0,2
4,938,0,0,2
4,942,0,0,2
4,944,0,0,2
4,945,0,0,2
4,946,0,0,2
4,951,0,0,2
4,952,0,0,2
4,953,0,0,2
4,956,0,0,2
4,957,0,0,2
4,959,0,0,2
4,960,0,0,2
4,1090,0,0,2
4,1091,0,0,3
4,1092,0,0,2
4,1099,0,0,2
4,1100,0,0,3
4,1101,0,0,3
4,1102,0,0,2
4,1103,0,0,2
4,1110,0,0,2
4,1111,0,0,2
4,1112,0,0,3
4,1113,0,0,2
4,1114,0,0,2
4,1122,0,0,2
4,1123,0,0,2
4,1124,0,0,2
4,1134,0,0,2
4,1135,0,0,2
4,1137,0,0,2
4,1145,0,0,2
4,1146,0,0,2
4,1147,0,0,2
4,1148,0,0,2
4,1158,0,0,2
4,1160,0,0,2
4,1161,0,0,3
4,1162,0,0,3
4,1163,0,0,2
4,1164,0,0,2
4,1166,0,0,2
4,1167,0,0,2
4,1168,0,0,3
4,1170,0,0,2
4,1171,0,0,2
4,1172,0,0,3
4,1173,0,0,2
4,1174,0,0,2
4,1176,0,0,2
4,1177,0,0,2
4,1180,0,0,2
4,1181,0,0,3
4,1182,0,0,3
4,1183,0,0,4
4,1184,0,0,3
4,1185,0,0,3
4,1186,0,0,3
4,1187,0,0,2
4,1189,0,0,5
4,1191,0,0,3
4,1192,0,0,2
4,1193,0,0,2
2,1054,0,0,3
2,1054,0,2,4
2,1054,0,7,2
2,1064,0,1,2
2,1064,0,2,2
2,1064,0,4,2
2,1075,0,2,2
2,1075,0,4,2
2,1081,0,1,2
2,1081,0,2,2
2,1081,0,4,2
2,1103,0,4,2
2,1135,0,1,2
2,1135,0,2,2
2,1135,0,4,2
2,1140,0,2,2
2,1140,0,4,3
2,1144,0,0,2
2,1144,0,1,4
2,1144,0,2,3
2,1144,0,4,4
2,1146,0,2,2
2,1146,0,4,2
2,1162,0,1,2
2,1162,0,2,2
2,1162,0,4,2
2,1189,0,0,2
2,1189,0,1,2
2,1189,0,2,2
2,1189,0,4,2
2,1212,0,0,2
2,1212,0,1,4
2,1212,0,2,3
2,1212,0,4,3
2,1213,0,1,2
2,1213,0,2,2
2,1213,0,4,2
2,1220,0,0,2
2,1220,0,1,3
2,1220,0,2,3
2,1220,0,4,3
2,1224,0,1,2
2,1224,0,2,2
2,1224,0,4,2
2,1225,0,2,2
2,1225,0,4,3
2,1226,0,4,2
2,1229,0,1,2
2,1229,0,2,2
2,1229,0,4,2
2,1250,0,2,2
2,1256,0,2,2
2,1258,0,2,2
2,1262,0,1,2
2,1262,0,2,2
2,1262,0,4,2
2,1263,0,4,2
2,1285,0,4,2
2,1322,0,4,2
2,1323,0,0,2
2,1323,0,1,2
2,1325,0,2,2
2,1325,0,4,2
2,1328,0,4,2
2,1343,0,1,2
2,1343,0,2,2
2,1343,0,4,2
2,1344,0,4,2
2,1345,0,1,2
2,1345,0,2,2
2,1346,0,2,2
2,1346,0,4,2
2,1349,0,0,2
2,1349,0,1,2
2,1349,0,2,2
2,1349,0,4,3
2,1350,0,0,2
2,1350,0,1,2
2,1350,0,4,2
2,1351,0,1,3
2,1351,0,4,2
2,1426,0,4,2
2,1436,0,4,2
2,1441,0,0,2
2,1441,0,1,2
2,1441,0,2,2
2,1441,0,4,3
2,1445,0,4,2
2,1447,0,4,2
2,1450,0,1,2
2,1450,0,4,2
2,1458,0,4,2
2,1460,0,0,2
2,1460,0,1,2
2,1460,0,2,2
2,1460,0,4,3
2,1467,0,0,3
2,1467,0,1,5
2,1467,0,2,5
2,1467,0,7,2
2,1468,0,0,4
2,1468,0,1,8
2,1468,0,2,6
2,1468,0,7,2
2,1469,0,0,2
2,1469,0,1,2
2,1469,0,2,4
2,1470,0,0,4
2,1470,0,1,6
2,1470,0,2,6
2,1470,0,7,2
2,1471,0,0,2
2,1471,0,1,2
2,1471,0,2,3
2,1473,0,1,2
2,1473,0,2,2
2,1474,0,0,2
2,1474,0,1,3
2,1474,0,2,3
2,1475,0,1,2
2,1475,0,2,2
2,1476,0,1,2
2,1476,0,2,2
2,1477,0,2,2
2,1478,0,0,2
2,1478,0,1,3
2,1478,0,2,3
2,1480,0,0,2
2,1480,0,1,2
2,1480,0,2,4
2,1481,0,1,2
2,1481,0,2,2
2,1482,0,1,2
2,1482,0,2,2
2,1483,0,0,2
2,1483,0,1,3
2,1483,0,2,3
2,1485,0,1,2
2,1485,0,2,2
2,1485,0,4,2
2,1486,0,0,2
2,1486,0,1,3
2,1486,0,2,3
2,1488,0,0,3
2,1488,0,1,3
2,1488,0,2,4
2,1490,0,0,2
2,1490,0,1,4
2,1490,0,2,4
2,1491,0,0,2
2,1491,0,1,3
2,1491,0,2,3
2,1492,0,0,2
2,1492,0,1,3
2,1492,0,2,3
2,1494,0,0,3
2,1494,0,1,4
2,1494,0,2,4
2,1494,0,7,2
2,1495,0,1,2
2,1495,0,2,2
2,1496,0,0,2
2,1496,0,1,3
2,1496,0,2,8
2,1497,0,1,3
2,1497,0,2,2
2,1498,0,1,2
2,1498,0,2,2
2,1500,0,0,2
2,1500,0,2,3
2,1501,0,0,3
2,1501,0,1,3
2,1501,0,2,4
2,1502,0,1,2
2,1502,0,2,3
2,1503,0,2,2
2,1504,0,1,2
2,1504,0,2,2
2,1506,0,2,2
2,1507,0,2,2
2,1508,0,2,2
2,1509,0,1,2
2,1509,0,2,3
2,1510,0,2,3
2,1511,0,0,2
2,1511,0,1,2
2,1511,0,2,2
2,1512,0,2,2
2,1513,0,1,2
2,1513,0,2,2
2,1515,0,1,2
2,1515,0,2,3
2,1516,0,1,2
2,1516,0,2,2
2,1517,0,0,2
2,1517,0,1,2
2,1517,0,2,4
2,1518,0,2,3
2,1523,0,0,3
2,1523,0,1,3
2,1523,0,2,4
2,1523,0,4,5
2,1523,0,7,2
2,1524,0,0,2
2,1524,0,1,2
2,1524,0,2,4
2,1525,0,1,2
2,1525,0,2,2
2,1526,0,2,3
2,1527,0,2,2
2,1530,0,1,2
2,1530,0,2,2
2,1531,0,4,2
2,1532,0,1,2
2,1532,0,2,2
2,1532,0,4,2
2,1535,0,0,2
2,1535,0,1,2
2,1535,0,2,2
2,1535,0,4,2
2,1536,0,1,2
2,1536,0,2,2
2,1536,0,4,2
2,1537,0,2,2
2,1540,0,0,2
2,1540,0,1,3
2,1540,0,2,3
2,1540,0,4,4
2,1541,0,1,2
2,1541,0,2,2
2,1541,0,4,2
2,1543,0,2,2
2,1543,0,4,2
2,1544,0,1,2
2,1544,0,2,2
2,1544,0,4,2
2,1545,0,4,2
2,1546,0,1,2
2,1546,0,2,4
2,1547,0,1,2
2,1547,0,2,3
2,1548,0,1,2
2,1548,0,2,3
2,1548,0,4,2
2,1549,0,0,2
2,1549,0,1,2
2,1549,0,2,2
2,1550,0,0,2
2,1550,0,1,2
2,1550,0,2,2
2,1551,0,1,2
2,1551,0,2,2
2,1552,0,0,2
2,1552,0,1,2
2,1552,0,2,2
2,1553,0,0,2
2,1553,0,1,2
2,1553,0,2,2
2,1554,0,1,2
2,1554,0,2,2
2,1555,0,1,2
2,1555,0,2,2
2,1586,0,4,2
2,1587,0,4,2
2,1590,0,2,4
2,1584,0,1,2
2,1584,0,4,2
2,1591,0,1,2
2,1591,0,2,2
2,1591,0,4,3
2,1593,0,4,2
2,1562,0,1,2
2,1562,0,2,2
2,1562,0,4,2
2,1594,0,1,2
2,1594,0,2,2
2,1594,0,4,2
2,1595,0,4,2
2,1604,0,0,2
2,1604,0,1,3
2,1604,0,2,3
2,1605,0,0,2
2,1605,0,1,3
2,1605,0,2,3
2,1606,0,0,3
2,1606,0,1,3
2,1606,0,2,4
2,1607,0,2,2
2,1161,0,0,4
2,1161,0,1,6
2,1161,0,2,5
2,1161,0,7,3
2,1166,0,0,3
2,1166,0,1,4
2,1166,0,2,4
2,1166,0,4,5
2,1166,0,7,2
2,1178,0,1,2
2,1178,0,2,2
2,1178,0,4,2

2,1608,0,2,2
2,1609,0,2,2
2,1056,0,0,2
2,1056,0,1,3
2,1056,0,2,3
2,1056,0,4,4
2,1090,0,1,2
2,1090,0,2,2
2,1090,0,4,2
2,1153,0,0,2
2,1153,0,1,3
2,1153,0,2,3
2,1153,0,4,3
2,1610,0,0,2
2,1610,0,1,4
2,1610,0,2,4
2,1611,0,0,4
2,1611,0,1,8
2,1611,0,2,6
2,1611,0,7,2
2,1612,0,1,2
2,1612,0,2,2
2,1613,0,0,2
2,1613,0,1,4
2,1613,0,2,4
2,1614,0,0,4
2,1614,0,1,7
2,1614,0,2,6
2,1614,0,4,3
2,1614,0,7,2
2,1615,0,0,4
2,1615,0,1,6
2,1615,0,2,6
2,1615,0,7,2
2,1616,0,0,2
2,1616,0,1,3
2,1616,0,2,3
2,1617,0,0,2
2,1617,0,1,3
2,1617,0,2,3
2,1618,0,0,2
2,1618,0,1,4
2,1618,0,2,4
2,1619,0,1,2
2,1619,0,2,2
2,1620,0,0,4
2,1620,0,1,6
2,1620,0,2,6
2,1620,0,7,2
2,1621,0,0,2
2,1621,0,1,3
2,1621,0,2,3
2,1622,0,0,6
2,1622,0,1,7
2,1622,0,7,2
2,1623,0,1,2
2,1623,0,2,2
2,1624,0,0,3
2,1624,0,1,5
2,1624,0,2,5
2,1624,0,7,2
2,1625,0,0,3
2,1625,0,1,6
2,1625,0,2,5
2,1625,0,7,2
2,1626,0,0,4
2,1626,0,1,6
2,1626,0,2,6
2,1626,0,7,3
2,1627,0,0,4
2,1627,0,1,5
2,1627,0,2,5
2,1627,0,7,2
2,1628,0,0,4
2,1628,0,1,6
2,1628,0,2,5
2,1628,0,7,2
2,1629,0,0,2
2,1629,0,1,3
2,1629,0,2,3
2,1629,0,7,2
2,1630,0,0,4
2,1630,0,1,6
2,1630,0,2,6
2,1630,0,7,2
2,1631,0,0,4
2,1631,0,1,5
2,1631,0,2,5
2,1631,0,7,2
2,1632,0,0,3
2,1632,0,1,5
2,1632,0,2,5
2,1632,0,7,2
2,1633,0,0,4
2,1633,0,1,6
2,1633,0,2,5
2,1633,0,7,2
2,1634,0,0,3
2,1634,0,1,4
2,1634,0,2,4
2,1634,0,7,2
2,1635,0,0,4
2,1635,0,1,5
2,1635,0,2,5
2,1635,0,7,2
2,1636,0,0,4
2,1636,0,1,6
